CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
523,France,Female,73,7,0.0,2,0,0,130883.9,1,1,5,DIAMOND,566
603,Spain,Female,42,8,91611.12,1,0,0,144675.3,1,1,3,DIAMOND,416
792,Germany,Female,59,9,101609.77,1,0,0,161479.19,1,1,5,DIAMOND,779
504,Germany,Male,56,9,104217.3,1,0,0,55857.48,1,1,4,GOLD,359
558,Germany,Male,39,10,144757.02,1,1,0,22878.16,1,1,4,DIAMOND,254
556,France,Female,43,6,0.0,3,0,0,125154.57,1,1,4,GOLD,877
697,Spain,Male,56,5,110802.03,1,1,1,50230.31,1,1,1,DIAMOND,238
555,Germany,Female,46,4,120392.99,1,1,0,177719.88,1,1,5,SILVER,594
632,Spain,Male,31,3,136556.44,1,1,0,82152.83,1,1,4,SILVER,964
687,France,Female,35,3,99587.43,1,1,1,1713.1,1,1,5,SILVER,827
521,Spain,Female,34,7,70731.07,1,1,1,20243.97,1,1,2,GOLD,773
817,France,Female,55,10,117561.49,1,1,0,95941.55,1,1,3,GOLD,226
616,Germany,Female,41,1,103560.57,1,1,0,236.45,1,1,3,PLATINUM,289
691,France,Male,52,3,0.0,1,1,0,175843.68,1,1,3,SILVER,660
819,Germany,Female,49,1,120656.86,4,0,0,166164.3,1,1,3,PLATINUM,991
649,France,Female,45,5,92786.66,1,1,0,173365.9,1,1,1,GOLD,919
475,France,Female,46,10,0.0,2,0,0,122953.0,1,1,3,DIAMOND,800
710,Spain,Female,51,4,93656.95,1,0,1,141400.51,1,1,5,DIAMOND,933
596,Spain,Male,30,6,121345.88,4,1,0,41921.75,1,1,2,SILVER,317
504,Germany,Female,43,7,102365.49,1,1,0,194690.77,1,1,4,SILVER,940
735,Spain,Male,50,9,0.0,1,0,0,166677.35,1,1,2,PLATINUM,886
630,France,Male,50,1,81947.76,1,0,1,63606.22,1,1,1,GOLD,912
710,France,Male,47,5,158623.14,1,0,0,83499.89,1,1,2,PLATINUM,720
606,Germany,Male,48,4,132403.56,1,0,0,36091.91,1,1,2,SILVER,239
544,France,Female,64,3,124043.8,1,1,1,111402.97,1,1,1,DIAMOND,642
723,Germany,Male,52,5,131694.97,1,0,1,92873.5,1,1,4,SILVER,949
573,Germany,Female,47,4,152522.47,1,0,1,164038.07,1,1,4,GOLD,273
652,France,Male,48,4,59486.31,1,1,0,163944.18,1,1,5,SILVER,751
658,France,Female,40,7,140596.95,1,0,1,135459.02,1,1,2,DIAMOND,411
515,Germany,Male,37,2,90432.92,1,1,1,188366.04,1,1,1,SILVER,362
694,Germany,Male,31,6,109052.59,2,1,1,19448.93,1,1,4,DIAMOND,991
713,France,Male,53,6,115029.4,1,0,0,191521.32,1,1,2,PLATINUM,338
651,Germany,Female,42,1,116646.76,1,1,0,44731.8,1,1,2,DIAMOND,658
717,Spain,Female,49,1,110864.38,2,1,1,124532.9,1,1,1,PLATINUM,845
716,France,Female,44,3,109528.28,1,1,0,27341.63,1,1,1,DIAMOND,771
709,France,Female,43,8,0.0,2,0,0,168035.62,1,1,4,GOLD,863
601,Germany,Female,48,8,120782.7,1,1,0,63940.68,1,1,2,DIAMOND,587
571,France,Female,42,4,108825.34,3,1,0,55558.51,1,1,1,DIAMOND,866
760,Germany,Female,49,9,91502.99,1,1,0,117232.9,1,1,5,PLATINUM,511
665,France,Male,52,3,0.0,1,1,0,116137.01,1,1,1,GOLD,307
689,Spain,Male,38,5,75075.14,1,1,1,8651.92,1,1,4,GOLD,731
617,France,Female,28,0,0.0,2,1,1,7597.83,1,1,3,SILVER,922
736,Germany,Male,46,5,130812.91,1,1,1,77981.54,1,1,3,SILVER,610
657,Germany,Male,57,8,107174.58,1,1,1,126369.55,1,1,2,SILVER,288
350,Spain,Male,54,1,152677.48,1,1,1,191973.49,1,1,3,SILVER,643
570,Germany,Female,50,5,129293.74,1,1,0,177805.44,1,1,4,DIAMOND,988
634,Spain,Male,31,9,108632.48,1,1,1,179485.96,1,1,5,DIAMOND,760
500,France,Male,56,1,100374.58,1,1,0,118490.8,1,1,4,DIAMOND,950
704,Germany,Female,54,6,133656.91,3,1,0,145071.33,1,1,1,PLATINUM,329
700,Germany,Female,40,4,148571.07,1,1,0,189826.96,1,1,2,SILVER,266
611,France,Female,46,5,0.0,1,1,0,77677.14,1,1,4,PLATINUM,749
559,Spain,Male,24,3,114739.92,1,1,0,85891.02,1,1,4,SILVER,327
680,Germany,Female,42,7,105722.69,1,1,1,90558.24,1,1,1,DIAMOND,269
812,Spain,Female,44,8,0.0,3,1,0,66926.83,1,1,2,PLATINUM,812
613,Germany,Female,20,0,117356.19,1,0,0,113557.7,1,1,4,DIAMOND,637
595,Spain,Male,35,8,0.0,1,1,0,100015.79,1,1,1,SILVER,645
792,France,Male,50,9,0.0,4,1,1,194700.81,1,1,4,DIAMOND,369
707,Spain,Female,35,3,56674.48,1,1,0,17987.4,1,1,4,DIAMOND,845
584,Germany,Female,54,1,77354.37,1,0,0,138192.98,1,1,5,SILVER,668
584,Spain,Female,59,1,0.0,1,0,1,130260.11,1,1,1,PLATINUM,462
674,Germany,Male,34,2,152797.9,1,1,0,175709.4,1,1,4,GOLD,385
552,France,Male,42,9,133701.07,2,1,0,101069.71,1,1,4,SILVER,523
533,Spain,Female,52,7,0.0,1,0,1,194113.99,1,1,5,DIAMOND,590
523,Germany,Female,39,1,143903.11,1,1,1,118711.75,1,1,1,SILVER,732
521,France,Male,38,5,110641.18,1,0,1,136507.69,1,1,4,SILVER,815
662,France,Female,36,4,166909.2,2,1,0,138871.12,1,1,5,GOLD,970
725,Spain,Female,36,4,118520.26,1,0,0,131173.9,1,1,1,PLATINUM,663
554,France,Female,35,6,117707.18,2,0,0,95277.15,1,1,2,DIAMOND,643
711,Spain,Male,37,2,0.0,2,1,0,83978.86,1,1,4,GOLD,407
669,France,Male,25,1,157848.53,1,0,0,37543.93,1,1,3,GOLD,354
647,Germany,Male,44,4,93960.35,1,1,0,36579.53,1,1,2,SILVER,417
714,France,Female,51,4,88308.87,3,0,0,5862.53,1,1,3,GOLD,738
818,France,Female,49,2,0.0,1,0,1,192298.84,1,1,4,GOLD,544
788,Germany,Female,57,8,93716.72,1,1,1,180150.49,1,1,1,GOLD,696
770,Germany,Male,45,4,110765.68,1,1,0,26163.74,1,1,1,GOLD,550
425,Spain,Female,22,7,169649.73,2,0,1,136365.0,1,1,2,GOLD,619
725,Germany,Male,45,8,116917.07,1,0,0,173464.43,1,1,5,GOLD,489
663,Germany,Male,32,8,130627.66,1,1,0,47161.25,1,1,4,SILVER,423
561,France,Male,56,7,152759.0,2,1,0,133167.11,1,1,2,GOLD,377
350,Germany,Male,39,0,109733.2,2,0,0,123602.11,1,1,2,GOLD,261
737,France,Male,36,9,0.0,1,0,1,188670.9,1,1,3,SILVER,848
590,Spain,Female,37,0,64345.21,1,0,1,61759.33,1,1,5,GOLD,282
740,Germany,Female,36,4,109044.6,1,0,0,94554.74,1,1,2,DIAMOND,887
785,France,Female,47,9,122031.55,1,1,1,33823.5,1,1,5,GOLD,560
527,Spain,Female,29,2,27755.97,1,1,0,97468.44,1,1,3,PLATINUM,525
481,France,Male,44,9,175303.06,1,1,0,65500.53,1,1,4,PLATINUM,408
640,Germany,Male,39,9,131607.28,4,0,1,6981.43,1,1,2,GOLD,436
770,Spain,Male,55,9,63127.41,2,1,0,185211.28,1,1,4,SILVER,968
850,Germany,Female,45,5,127258.79,1,1,1,192744.23,1,1,3,SILVER,380
687,Germany,Female,29,4,78939.15,1,1,0,122134.56,1,1,4,SILVER,892
543,Germany,Male,48,1,100900.5,1,0,0,33310.72,1,1,2,DIAMOND,751
428,Germany,Female,40,3,129248.11,2,1,0,72876.43,1,1,2,SILVER,758
618,France,Male,56,7,0.0,1,1,1,142400.27,1,1,5,DIAMOND,444
658,France,Female,35,5,126397.66,1,0,0,156361.58,1,1,3,GOLD,501
625,France,Male,36,9,108546.16,3,1,0,133807.77,1,1,5,GOLD,330
717,France,Male,36,2,148061.89,1,1,0,179128.69,1,1,5,PLATINUM,969
484,Germany,Male,54,3,134388.11,1,0,0,49954.79,1,1,3,GOLD,719
573,France,Female,26,4,129109.02,1,0,0,149814.68,1,1,4,PLATINUM,743
531,Germany,Female,31,7,117052.82,1,1,0,118508.09,1,1,1,SILVER,482
734,France,Male,22,5,130056.23,1,0,0,121894.31,1,1,4,SILVER,830
680,France,Female,37,10,123806.28,1,1,0,81776.84,1,1,4,GOLD,997
604,France,Male,53,8,144453.75,1,1,0,190998.96,1,1,3,DIAMOND,985
565,Germany,Female,58,3,108888.24,3,0,1,135875.51,1,1,3,PLATINUM,936
565,France,Male,55,4,118803.35,2,1,1,128124.7,1,1,2,GOLD,535
710,France,Male,54,6,171137.62,1,1,1,167023.95,1,1,4,GOLD,451
358,Spain,Female,52,8,143542.36,3,1,0,141959.11,1,1,4,SILVER,976
800,France,Female,40,5,97764.41,1,1,0,98640.15,1,1,3,PLATINUM,889
612,France,Female,33,9,0.0,1,0,0,142797.5,1,1,3,SILVER,758
717,Spain,Male,35,1,0.0,3,0,0,174770.14,1,1,3,GOLD,810
719,Spain,Female,47,9,116393.59,1,1,0,63051.32,1,1,5,DIAMOND,777
738,France,Male,54,4,0.0,1,0,1,55725.04,1,1,4,PLATINUM,444
563,Spain,Female,46,8,106171.68,1,1,0,163145.5,1,1,3,GOLD,672
824,Germany,Male,60,8,134250.17,3,0,0,153046.16,1,1,4,GOLD,244
705,France,Female,49,7,0.0,1,1,0,63405.2,1,1,1,GOLD,248
534,France,Male,62,2,0.0,2,0,0,42763.12,1,1,2,SILVER,589
785,Germany,Female,32,3,124493.03,2,0,1,52583.79,1,1,1,DIAMOND,839
705,Germany,Female,43,10,146547.78,1,0,1,10072.55,1,1,1,GOLD,669
729,Germany,Male,46,5,117837.43,1,1,0,104016.61,1,1,5,GOLD,924
545,Spain,Female,39,6,0.0,1,0,0,38410.74,1,1,4,SILVER,542
655,France,Female,59,7,0.0,1,1,0,88958.49,1,1,4,DIAMOND,716
667,Germany,Female,37,5,92171.35,3,1,0,178106.34,1,1,2,DIAMOND,641
668,Spain,Female,24,7,173962.32,1,0,0,106457.11,1,1,2,SILVER,967
621,France,Male,47,0,0.0,1,1,1,133831.37,1,1,2,DIAMOND,704
720,France,Female,45,1,102882.4,2,1,1,35633.15,1,1,3,DIAMOND,219
492,France,Female,49,8,0.0,1,1,1,182865.09,1,1,5,PLATINUM,485
850,France,Male,63,8,169832.57,1,0,0,184107.26,1,1,1,SILVER,965
539,Spain,Male,38,6,0.0,1,1,1,152880.07,1,1,3,SILVER,219
588,Germany,Female,35,1,103060.63,1,1,0,179866.01,1,1,5,DIAMOND,697
658,Spain,Female,31,2,36566.96,1,1,0,103644.98,1,1,4,PLATINUM,953
719,France,Female,42,4,0.0,1,1,0,28465.86,1,1,5,PLATINUM,570
661,Germany,Male,44,1,141136.62,1,1,0,189742.78,1,1,2,DIAMOND,362
654,France,Male,40,6,0.0,1,0,0,183872.88,1,1,4,DIAMOND,720
640,France,Male,63,2,68432.45,2,1,1,112503.24,1,1,1,SILVER,384
721,France,Female,55,3,44020.89,1,1,0,65864.4,1,1,3,GOLD,712
423,France,Female,36,5,97665.61,1,1,0,118372.55,1,1,2,SILVER,936
716,France,Female,52,7,65971.61,2,1,0,14608.0,1,1,2,PLATINUM,450
655,Spain,Male,38,3,250898.09,3,0,1,81054.0,1,1,1,SILVER,336
601,France,Female,43,2,0.0,1,1,0,49713.87,1,1,3,PLATINUM,732
637,Germany,Female,55,1,123378.2,1,1,0,81431.99,1,1,3,DIAMOND,525
722,Germany,Female,48,10,138311.76,1,1,1,3472.63,1,1,2,DIAMOND,310
404,Germany,Female,54,4,125456.07,1,1,0,83715.66,1,1,3,PLATINUM,353
460,France,Female,27,7,0.0,2,1,0,156150.08,1,1,3,PLATINUM,299
618,Germany,Female,54,4,118449.21,1,1,1,133573.29,1,1,1,SILVER,534
704,France,Male,32,7,127785.17,4,0,0,184464.7,1,1,1,PLATINUM,981
609,Spain,Female,43,6,86053.52,2,1,1,113276.46,1,1,5,PLATINUM,529
736,Germany,Male,57,9,95295.39,1,1,0,28434.44,1,1,1,SILVER,888
643,France,Female,51,2,105229.53,1,1,0,34967.75,1,1,2,SILVER,848
674,France,Male,18,7,0.0,2,1,1,55753.12,1,1,5,DIAMOND,603
836,Spain,Male,57,4,101247.06,1,1,0,37141.62,1,1,4,GOLD,611
753,France,Male,57,7,0.0,1,1,0,159475.08,1,1,2,DIAMOND,647
745,France,Female,55,9,110123.59,1,0,1,51548.14,1,1,5,GOLD,765
693,France,Male,36,8,178111.82,1,0,0,58719.63,1,1,2,SILVER,447
606,Germany,Male,65,10,126306.64,3,0,0,7861.68,1,1,5,DIAMOND,591
705,Germany,Female,56,2,143249.67,1,1,0,88428.41,1,1,3,PLATINUM,613
634,Germany,Female,46,5,123642.36,1,1,1,49725.16,1,1,1,PLATINUM,751
556,Germany,Male,37,9,145018.64,2,1,0,90928.02,1,1,1,SILVER,545
700,Germany,Female,59,5,137648.41,1,1,0,142977.05,1,1,2,PLATINUM,839
525,Spain,Female,47,6,118560.0,1,1,0,82522.61,1,1,4,PLATINUM,375
798,Spain,Female,58,9,0.0,2,0,0,119071.56,1,1,3,DIAMOND,400
773,Germany,Male,47,2,118079.47,4,1,1,143007.49,1,1,4,PLATINUM,668
728,France,Female,46,2,109705.52,1,1,0,20276.87,1,1,5,PLATINUM,469
498,Germany,Female,41,4,87541.06,2,1,1,12577.21,1,1,3,GOLD,326
767,Germany,Female,35,6,132253.22,1,1,0,115566.57,1,1,4,SILVER,704
720,France,Female,38,10,0.0,2,1,1,56229.72,1,1,2,GOLD,966
648,Spain,Female,56,6,157559.59,2,1,0,140991.23,1,1,4,SILVER,320
632,Germany,Male,41,3,126550.7,1,0,0,177644.52,1,1,3,PLATINUM,324
622,France,Female,30,2,158584.82,3,1,0,142342.55,1,1,2,DIAMOND,981
493,France,Female,31,3,0.0,1,1,1,176570.28,1,1,4,SILVER,808
681,Germany,Male,42,3,118199.97,2,1,0,9452.88,1,1,2,PLATINUM,219
756,Spain,Male,38,6,119208.85,1,1,0,169763.89,1,1,1,DIAMOND,257
625,France,Female,58,10,53772.73,1,1,1,192072.1,1,1,5,SILVER,428
572,France,Male,43,2,140431.98,1,1,0,26450.57,1,1,4,DIAMOND,474
617,Germany,Female,37,4,116471.43,2,1,0,175324.74,1,1,3,SILVER,984
659,France,Female,56,9,123785.24,1,1,0,99504.03,1,1,4,GOLD,928
538,France,Female,38,8,88758.95,2,0,0,28226.15,1,1,1,DIAMOND,911
491,Germany,Female,57,4,112044.72,1,1,1,41229.73,1,1,2,DIAMOND,562
580,France,Female,65,9,106804.26,3,1,0,107890.69,1,1,3,GOLD,950
542,France,Female,59,2,68892.77,2,1,0,7905.06,1,1,5,DIAMOND,442
630,Germany,Male,50,3,129370.91,4,1,1,47775.34,1,1,1,GOLD,712
644,France,Male,48,8,0.0,2,0,1,44965.54,1,1,4,DIAMOND,930
689,Spain,Female,45,0,57784.22,1,1,0,197804.0,1,1,3,SILVER,709
699,France,Male,40,7,0.0,1,0,1,152876.13,1,1,3,DIAMOND,497
749,Germany,Male,47,9,110022.74,1,0,1,135655.29,1,1,3,GOLD,634
599,Germany,Male,46,9,123444.72,1,1,1,31368.08,1,1,3,DIAMOND,726
545,France,Female,55,5,0.0,1,0,0,10034.77,1,1,5,DIAMOND,524
649,Germany,Female,50,5,155393.32,1,1,1,87351.42,1,1,5,DIAMOND,312
724,Germany,Female,48,6,110463.25,2,1,1,80552.11,1,1,1,PLATINUM,356
640,France,Male,33,7,154575.76,1,1,0,25722.28,1,1,5,GOLD,762
523,Germany,Male,41,0,119276.31,1,0,0,122284.38,1,1,3,SILVER,844
714,Germany,Female,49,4,93059.34,1,1,0,7571.51,1,1,4,PLATINUM,381
518,Germany,Male,46,4,113625.93,1,0,0,92727.42,1,1,2,SILVER,734
589,Germany,Male,55,7,119961.48,1,1,0,65156.83,1,1,5,PLATINUM,248
719,Germany,Female,42,5,137227.04,3,1,0,149097.38,1,1,5,PLATINUM,512
617,Germany,Female,58,3,119024.75,2,1,0,35199.24,1,1,2,PLATINUM,452
651,France,Male,35,7,74623.5,3,1,0,129451.29,1,1,2,SILVER,515
637,Spain,Female,45,2,157929.45,1,1,1,145134.49,1,1,4,DIAMOND,546
569,Spain,Female,42,1,0.0,1,1,1,83629.6,1,1,2,PLATINUM,748
709,Germany,Male,45,4,122917.71,1,1,1,11.58,1,1,5,GOLD,254
620,Germany,Male,39,9,159492.79,1,1,0,80582.34,1,1,1,PLATINUM,637
648,Spain,Female,54,7,118241.02,1,1,0,172586.89,1,1,3,DIAMOND,884
737,Germany,Female,43,1,125537.38,1,1,0,138510.01,1,1,2,GOLD,316
614,Spain,Female,41,7,179915.85,1,0,0,14666.35,1,1,3,GOLD,451
762,Germany,Male,34,4,88815.56,2,1,0,68562.26,1,1,2,SILVER,448
850,Germany,Male,28,4,147972.19,1,1,0,60708.72,1,1,2,SILVER,823
672,France,Male,52,8,170008.84,1,0,0,56407.42,1,1,4,SILVER,555
631,Germany,Male,37,8,138292.64,2,0,0,152422.91,1,1,3,DIAMOND,647
708,Germany,Female,43,0,118994.84,1,1,0,181499.77,1,1,1,PLATINUM,904
556,France,Female,52,9,0.0,1,1,0,175149.2,1,1,1,DIAMOND,570
614,France,Male,40,6,0.0,1,1,1,20339.79,1,1,4,PLATINUM,438
798,Germany,Female,49,5,132571.67,1,1,1,31686.33,1,1,2,DIAMOND,863
742,Germany,Female,41,4,92805.72,1,0,1,73743.95,1,1,1,DIAMOND,334
540,France,Male,22,4,0.0,3,1,1,186233.26,1,1,3,PLATINUM,530
537,Germany,Male,39,3,135309.36,1,1,0,31728.86,1,1,2,PLATINUM,746
774,France,Female,52,2,56580.93,1,1,0,113266.28,1,1,5,PLATINUM,946
628,Germany,Female,61,1,97361.66,1,1,1,149922.38,1,1,5,GOLD,657
566,France,Female,42,6,0.0,1,1,0,180702.12,1,1,3,GOLD,420
537,Germany,Female,46,5,100727.5,1,0,1,140857.76,1,1,3,DIAMOND,649
678,Germany,Female,51,1,145751.03,1,0,0,109718.44,1,1,4,DIAMOND,957
661,France,Male,47,5,0.0,1,0,1,107243.31,1,1,4,DIAMOND,308
576,France,Male,63,9,70655.48,1,0,0,78955.8,1,1,2,GOLD,615
660,Germany,Male,41,1,129901.21,1,1,0,26025.6,1,1,2,PLATINUM,694
672,France,Female,53,9,169406.33,4,1,1,147311.47,1,1,4,DIAMOND,232
727,Germany,Male,36,6,140418.81,1,1,1,113033.73,1,1,3,PLATINUM,357
351,Germany,Female,57,4,163146.46,1,1,0,169621.69,1,1,4,SILVER,453
739,France,Female,37,8,0.0,2,1,0,191557.1,1,1,2,GOLD,829
512,France,Female,41,8,145150.28,1,1,0,64869.32,1,1,4,SILVER,358
520,Germany,Female,31,3,108914.17,1,1,1,183572.39,1,1,3,SILVER,560
466,Germany,Female,56,2,111920.13,3,1,0,197634.11,1,1,3,SILVER,586
614,France,Female,37,8,75150.34,4,0,1,131766.67,1,1,1,GOLD,516
655,France,Female,50,10,0.0,4,1,0,179267.94,1,1,1,GOLD,889
564,France,Male,40,4,0.0,1,1,0,85455.62,1,1,2,GOLD,344
758,France,Female,50,2,95813.76,3,1,1,67944.09,1,1,2,PLATINUM,525
498,Germany,Male,61,7,102453.26,1,1,0,187247.56,1,1,2,DIAMOND,727
782,Spain,Male,52,4,0.0,1,1,1,52759.82,1,1,4,GOLD,741
624,France,Female,45,3,68639.57,1,1,0,168002.31,1,1,2,DIAMOND,553
651,Germany,Male,40,1,134760.21,2,0,0,174434.06,1,1,4,SILVER,741
691,France,Male,58,3,0.0,1,0,1,194930.3,1,1,2,PLATINUM,974
584,Germany,Female,46,6,87361.02,2,1,0,120376.87,1,1,4,PLATINUM,400
550,Germany,Female,45,8,111257.59,1,0,0,97623.42,1,1,1,SILVER,448
611,France,Female,61,3,131583.59,4,0,1,66238.23,1,1,3,PLATINUM,755
549,Germany,Male,41,9,95020.8,3,1,1,131710.59,1,1,5,DIAMOND,793
660,France,Male,50,1,0.0,3,1,1,191849.15,1,1,5,SILVER,967
524,France,Male,50,4,0.0,2,1,1,31840.59,1,1,2,SILVER,292
645,France,Female,36,8,0.0,2,1,1,12096.61,1,1,2,PLATINUM,608
727,Spain,Male,71,8,0.0,1,1,1,198446.91,1,1,4,GOLD,869
650,Spain,Female,30,6,0.0,1,0,0,67997.13,1,1,4,GOLD,963
667,France,Female,38,6,144432.04,1,1,1,73963.17,1,1,1,SILVER,403
612,Germany,Female,47,6,130024.87,1,1,1,45750.21,1,1,4,PLATINUM,705
665,Germany,Female,51,9,110610.41,2,0,1,1112.76,1,1,2,GOLD,843
551,Germany,Male,54,5,102994.04,1,1,0,176680.16,1,1,2,DIAMOND,289
365,Germany,Male,30,0,127760.07,1,1,0,81537.85,1,1,4,DIAMOND,342
697,Germany,Female,38,6,132591.36,1,1,1,7387.8,1,1,3,DIAMOND,322
537,Germany,Female,47,6,103163.35,1,1,0,16259.64,1,1,3,SILVER,367
680,France,Female,24,10,0.0,3,1,0,154971.63,1,1,3,SILVER,434
546,Germany,Female,58,3,106458.31,4,1,0,128881.87,1,1,5,SILVER,369
692,Germany,Male,45,6,152296.83,4,0,1,108040.86,1,1,4,DIAMOND,489
850,Spain,Male,49,8,0.0,1,0,0,25867.67,1,1,2,PLATINUM,240
634,Germany,Male,48,2,107247.69,1,1,1,103712.05,1,1,5,GOLD,674
768,Spain,Female,42,3,0.0,1,0,0,161242.99,1,1,1,SILVER,651
661,Spain,Female,42,9,75361.44,1,1,0,27608.12,1,1,2,PLATINUM,828
712,Germany,Female,40,3,109308.79,2,1,0,120158.72,1,1,1,GOLD,778
461,France,Male,51,9,119889.84,1,0,0,56767.67,1,1,1,GOLD,933
532,France,Male,44,3,148595.55,1,1,0,74838.64,1,1,1,PLATINUM,955
670,Germany,Male,40,2,164948.98,3,0,0,177028.0,1,1,3,SILVER,955
729,France,Female,62,4,140549.4,1,1,0,30990.16,1,1,3,GOLD,726
742,France,Female,28,2,191864.51,1,1,0,108457.99,1,1,5,SILVER,489
669,France,Female,44,8,96418.09,1,0,0,131609.48,1,1,3,SILVER,915
612,Germany,Male,30,9,142910.15,1,1,0,105890.55,1,1,5,GOLD,763
524,France,Male,52,2,87894.26,1,1,0,173899.42,1,1,4,SILVER,771
598,France,Female,64,9,0.0,1,0,1,13181.37,1,1,5,GOLD,753
667,Germany,Male,43,1,103018.45,1,1,0,32462.39,1,1,4,DIAMOND,784
414,France,Male,38,8,0.0,1,0,1,77661.12,1,1,4,DIAMOND,258
597,Germany,Female,39,8,162532.14,3,1,0,36051.46,1,1,2,SILVER,699
586,France,Female,28,5,0.0,3,1,0,170487.4,1,1,2,PLATINUM,471
459,Germany,Male,46,7,110356.42,1,1,0,4969.13,1,1,1,PLATINUM,997
569,Germany,Female,42,9,146100.75,1,1,0,32574.01,1,1,2,PLATINUM,812
726,Spain,Female,56,8,123110.9,3,0,1,130113.78,1,1,4,DIAMOND,873
564,Germany,Female,44,3,111760.4,3,1,1,104722.47,1,1,3,DIAMOND,785
623,Germany,Female,48,1,108076.33,1,1,0,118855.26,1,1,3,PLATINUM,223
650,Spain,Male,41,3,128808.65,3,0,0,113677.53,1,1,2,DIAMOND,676
689,France,Male,22,4,136444.25,1,1,0,51980.25,1,1,1,DIAMOND,919
401,Germany,Male,48,8,128140.17,1,1,0,175753.55,1,1,2,GOLD,382
481,France,Female,57,9,0.0,3,1,1,169719.35,1,1,3,SILVER,259
698,Spain,Female,31,8,185078.26,1,0,0,115337.74,1,1,5,GOLD,921
444,France,Female,45,4,0.0,2,1,0,161653.5,1,1,3,DIAMOND,482
580,Germany,Female,38,1,128218.47,1,1,0,125953.83,1,1,5,PLATINUM,951
850,Spain,Male,51,3,109799.55,2,1,1,12457.76,1,1,3,PLATINUM,974
758,Germany,Female,61,8,125397.21,1,1,0,182184.09,1,1,1,DIAMOND,538
732,Germany,Female,61,9,94867.18,2,1,1,157527.6,1,1,3,GOLD,507
640,France,Male,43,7,132412.38,1,0,0,69584.3,1,1,5,SILVER,320
511,Germany,Female,40,9,124401.6,1,1,0,198814.24,1,1,1,DIAMOND,946
805,France,Male,46,6,118022.06,3,1,0,162643.15,1,1,4,GOLD,719
705,Spain,Male,44,0,184552.12,1,1,0,68860.3,1,1,3,DIAMOND,295
646,France,Male,52,8,59669.43,1,0,0,172495.81,1,1,3,SILVER,374
774,France,Male,53,4,113709.28,1,1,1,153887.93,1,1,3,PLATINUM,616
688,France,Female,51,5,0.0,1,1,0,91624.11,1,1,4,PLATINUM,320
592,Spain,Male,38,0,0.0,1,1,0,65986.48,1,1,1,GOLD,354
758,France,Female,52,7,125095.94,1,1,0,171189.83,1,1,2,PLATINUM,747
513,Spain,Male,48,2,0.0,1,1,1,114709.13,1,1,3,SILVER,497
599,Germany,Male,45,10,103583.05,1,1,0,132127.69,1,1,2,SILVER,376
529,Spain,Male,38,7,99842.5,2,1,0,90256.06,1,1,4,DIAMOND,220
603,France,Female,48,5,0.0,1,1,0,100478.6,1,1,2,PLATINUM,709
487,France,Male,53,4,199689.49,1,1,1,24207.86,1,1,1,SILVER,726
432,Germany,Female,45,3,110219.14,1,1,0,43046.7,1,1,5,GOLD,946
545,Spain,Male,36,8,73211.12,2,1,0,89587.34,1,1,3,PLATINUM,472
439,Spain,Male,52,3,96196.24,4,1,0,198874.52,1,1,1,GOLD,397
750,Germany,Female,52,6,107467.56,1,1,0,126233.18,1,1,5,DIAMOND,644
694,Germany,Female,37,8,98218.04,2,1,0,182354.46,1,1,3,GOLD,964
696,France,Male,52,6,139781.06,1,1,0,27445.4,1,1,3,DIAMOND,457
626,Spain,Female,26,8,148610.41,3,0,1,104502.02,1,1,5,PLATINUM,410
699,Germany,Male,32,1,123906.22,3,1,1,127443.82,1,1,1,SILVER,896
489,Germany,Female,52,1,131441.51,1,1,0,37240.11,1,1,4,GOLD,980
651,France,Male,56,2,0.0,1,1,0,114522.68,1,1,4,GOLD,327
698,France,Male,57,6,136325.48,2,1,1,72549.27,1,1,2,DIAMOND,687
578,Germany,Female,38,4,113150.44,2,1,0,176712.59,1,1,4,GOLD,502
668,Germany,Female,39,0,122104.79,1,1,0,112946.67,1,1,5,DIAMOND,749
688,France,Female,54,9,0.0,1,1,0,191212.63,1,1,5,GOLD,746
631,France,Male,33,7,0.0,1,1,1,58043.02,1,1,2,SILVER,715
533,France,Female,39,2,0.0,1,0,1,73669.94,1,1,2,GOLD,285
835,Germany,Male,20,4,124365.42,1,0,0,180197.74,1,1,3,GOLD,812
763,Germany,Male,31,7,143966.3,2,1,1,140262.96,1,1,4,DIAMOND,647
686,France,Female,41,10,0.0,1,1,1,144272.71,1,1,5,GOLD,875
550,France,Male,38,9,140278.99,3,1,1,171457.06,1,1,5,GOLD,230
511,France,Male,45,5,68375.27,1,1,0,193160.25,1,1,1,DIAMOND,351
579,Germany,Female,39,5,117833.3,3,0,0,5831.0,1,1,3,GOLD,778
815,France,Male,45,7,0.0,1,0,1,52885.23,1,1,5,SILVER,666
591,France,Female,56,9,128882.49,1,1,1,196241.94,1,1,2,DIAMOND,658
505,Spain,Female,45,9,131355.3,3,1,0,195395.33,1,1,2,PLATINUM,661
676,Germany,Female,26,1,108348.66,1,0,0,60231.74,1,1,4,SILVER,244
689,France,Male,47,1,93871.95,3,1,0,156878.42,1,1,4,DIAMOND,334
703,Spain,Female,45,1,0.0,1,1,0,182784.11,1,1,2,SILVER,919
